OverallQual,Neighborhood_encoded,GrLivArea,TotalBsmtSF,GarageArea,YearBuilt,GarageCars,1stFlrSF,MSSubClass_encoded,FullBath,GarageYrBlt,ExterQual_TA,YearRemodAdd,KitchenQual_TA,ExterQual_Gd,TotRmsAbvGrd,2ndFlrSF,KitchenQual_Gd,Exterior2nd_encoded,Foundation_PConc,FireplaceQu_None,Fireplaces,BsmtQual_TA,LotArea,BsmtFinSF1,BsmtQual_Gd,GarageFinish_Unf,OpenPorchSF,Exterior1st_encoded,HeatingQC_Ex,BsmtQual_Ex,BsmtUnfSF,GarageType_Attchd,GarageType_Detchd,GarageFinish_Fin,OverallCond,Foundation_CBlock,WoodDeckSF,GarageFinish_RFn,BsmtFinType1_GLQ,KitchenQual_Ex,MSZoning_RM,MasVnrArea,HalfBath,HeatingQC_TA,LotShape_Reg,CentralAir_Y,MasVnrType_None,SaleType_New,SaleCondition_Partial
5,210508.73201090217,1250,661,552,1910,2,661,143355.16004825375,2,1985.0,1.0,2003,1.0,0.0,8,589,0.0,161431.5727475966,1.0,0.0,1,1.0,5362,0,0.0,1.0,0,149871.79960697473,1.0,0.0,661,0.0,1.0,0.0,6,0.0,242,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0
5,145878.23747317135,1920,928,400,1948,2,928,133722.64519076995,2,1948.0,1.0,1950,1.0,0.0,10,992,0.0,114722.62767119757,0.0,1.0,0,1.0,11345,220,0.0,1.0,0,108113.71678010846,0.0,0.0,708,0.0,1.0,0.0,5,1.0,0,0.0,0.0,0.0,0.0,567.0,0,0.0,1.0,1.0,0.0,0.0,0.0
6,189027.88359232503,1395,723,497,1972,2,735,239909.0510660367,1,1972.0,1.0,1972,1.0,0.0,6,660,0.0,168130.415463841,0.0,0.0,1,1.0,12936,593,0.0,1.0,116,163093.5197072826,0.0,0.0,130,1.0,0.0,0.0,6,1.0,294,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,1.0,0.0,0.0
6,189027.88359232503,1724,1680,480,1967,2,1724,169814.79159017815,1,1967.0,1.0,1976,1.0,0.0,7,0,0.0,167674.37296794492,0.0,0.0,1,0.0,17871,528,1.0,0.0,0,163093.5197072826,0.0,0.0,1152,1.0,0.0,0.0,5,1.0,0,1.0,0.0,0.0,0.0,359.0,1,0.0,0.0,1.0,0.0,0.0,0.0
8,197943.08974006787,2031,1128,577,2002,2,1128,239909.0510660367,2,2002.0,0.0,2002,0.0,1.0,7,903,1.0,214512.41271653058,1.0,0.0,1,0.0,9473,804,1.0,0.0,211,213810.05460707544,1.0,0.0,324,1.0,0.0,0.0,5,0.0,0,1.0,1.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0
4,100558.22792898362,1128,698,528,1920,2,698,143355.16004825375,1,1980.0,1.0,1950,1.0,0.0,6,430,0.0,149832.2365964435,0.0,1.0,0,1.0,7500,0,0.0,0.0,0,149450.79509063665,0.0,0.0,698,0.0,1.0,0.0,4,1.0,30,1.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0
7,197943.08974006787,1573,1573,544,2002,2,1573,185223.20977053,2,2002.0,0.0,2002,0.0,1.0,6,0,1.0,214512.41271653058,1.0,1.0,0,0.0,9808,788,1.0,0.0,72,213810.05460707544,1.0,0.0,785,1.0,0.0,0.0,5,0.0,0,1.0,1.0,0.0,0.0,110.0,0,0.0,0.0,1.0,0.0,0.0,0.0
7,243927.12577844597,1339,1309,484,1990,2,1339,185223.20977053,2,1990.0,1.0,1990,1.0,0.0,6,0,0.0,167674.37296794492,0.0,0.0,1,0.0,8049,1053,1.0,0.0,58,163093.5197072826,0.0,0.0,256,1.0,0.0,1.0,5,1.0,0,0.0,0.0,0.0,0.0,54.0,0,1.0,0.0,1.0,0.0,0.0,0.0
5,197943.08974006787,1040,1040,484,1977,2,1040,185223.20977053,2,1977.0,1.0,2008,0.0,0.0,5,0,1.0,167674.37296794492,0.0,1.0,0,0.0,8800,532,1.0,1.0,0,163093.5197072826,0.0,0.0,364,0.0,1.0,0.0,7,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,0.0
6,156370.3674584998,1824,912,0,1971,0,912,133722.64519076995,2,0.0,1.0,1971,1.0,0.0,8,912,0.0,161431.5727475966,0.0,1.0,0,1.0,9400,0,0.0,0.0,0,149450.79509063665,0.0,0.0,912,0.0,0.0,0.0,5,1.0,128,0.0,0.0,0.0,0.0,0.0,2,1.0,1.0,1.0,1.0,0.0,0.0
6,142895.63805389646,2447,804,336,1919,1,1699,143355.16004825375,2,1969.0,1.0,1990,0.0,0.0,10,748,1.0,161431.5727475966,1.0,0.0,1,1.0,9638,0,0.0,1.0,0,149871.79960697473,1.0,0.0,804,0.0,1.0,0.0,7,0.0,272,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0
6,125026.82266251187,1412,780,280,1939,1,825,143355.16004825375,1,1939.0,1.0,1950,1.0,0.0,6,587,0.0,149832.2365964435,0.0,0.0,1,1.0,6000,0,0.0,1.0,0,149450.79509063665,1.0,0.0,780,0.0,1.0,0.0,6,1.0,45,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0
6,189027.88359232503,1328,1328,528,1963,2,1328,185223.20977053,1,1963.0,1.0,1963,1.0,0.0,6,0,0.0,167674.37296794492,0.0,0.0,2,1.0,9790,569,0.0,1.0,26,163093.5197072826,0.0,0.0,678,1.0,0.0,0.0,5,1.0,0,0.0,0.0,0.0,0.0,451.0,1,1.0,1.0,1.0,0.0,0.0,0.0
5,212341.06662972306,1582,1624,390,1964,2,1582,185223.20977053,2,1964.0,1.0,1964,1.0,0.0,7,0,0.0,148419.07240851008,0.0,1.0,0,1.0,36500,812,0.0,1.0,198,149871.79960697473,0.0,0.0,812,1.0,0.0,0.0,5,1.0,168,0.0,0.0,0.0,0.0,621.0,0,0.0,0.0,1.0,0.0,0.0,0.0
8,309470.67773643613,1659,1501,499,2000,2,1659,200733.55595135537,2,2000.0,0.0,2000,0.0,1.0,5,0,0.0,229930.4996504683,1.0,0.0,1,0.0,5664,1158,1.0,0.0,59,231524.77253199657,1.0,0.0,343,1.0,0.0,1.0,5,0.0,212,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
8,315920.0010227745,1970,1085,753,2006,3,1120,239909.0510660367,2,2006.0,0.0,2006,0.0,1.0,8,850,0.0,214512.41271653058,1.0,0.0,1,0.0,11065,0,1.0,0.0,74,213810.05460707544,1.0,0.0,1085,0.0,0.0,1.0,5,0.0,177,0.0,0.0,1.0,0.0,788.0,1,0.0,0.0,1.0,0.0,1.0,1.0
5,145878.23747317135,1152,1152,484,1964,2,1152,169814.79159017815,1,1964.0,1.0,1964,1.0,0.0,6,0,0.0,167674.37296794492,1.0,0.0,1,1.0,14112,1014,0.0,0.0,0,149871.79960697473,0.0,0.0,138,1.0,0.0,0.0,7,0.0,227,1.0,1.0,0.0,0.0,86.0,0,1.0,0.0,1.0,0.0,0.0,0.0
5,105437.41228136978,1302,630,264,1972,1,630,138781.1879581992,2,1972.0,1.0,1972,1.0,0.0,6,672,0.0,229930.4996504683,0.0,1.0,0,1.0,1680,231,0.0,1.0,0,231524.77253199657,0.0,0.0,399,0.0,1.0,0.0,7,1.0,185,0.0,0.0,0.0,1.0,268.0,1,1.0,1.0,1.0,0.0,0.0,0.0
5,128318.41942542572,2372,994,432,1892,1,1378,166819.45313884038,2,1985.0,1.0,1965,1.0,0.0,11,994,0.0,148419.07240851008,0.0,1.0,0,1.0,6600,0,0.0,0.0,287,149871.79960697473,0.0,0.0,994,1.0,0.0,0.0,4,0.0,0,1.0,0.0,0.0,1.0,0.0,0,1.0,1.0,0.0,1.0,0.0,0.0
7,189027.88359232503,1664,832,528,1976,2,832,239909.0510660367,2,1976.0,1.0,1976,1.0,0.0,8,832,0.0,167674.37296794492,1.0,0.0,1,0.0,10140,194,1.0,0.0,28,163093.5197072826,0.0,0.0,638,1.0,0.0,0.0,5,0.0,0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.0,0.0
5,128324.91096764662,864,864,572,1955,2,864,185223.20977053,1,1957.0,1.0,1990,1.0,0.0,5,0,0.0,168130.415463841,0.0,1.0,0,1.0,8172,167,0.0,1.0,0,150886.18621977826,0.0,0.0,697,0.0,1.0,0.0,7,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0
5,145878.23747317135,1052,1052,288,1968,1,1052,185223.20977053,1,1968.0,1.0,1968,1.0,0.0,5,0,0.0,167674.37296794492,0.0,1.0,0,1.0,8400,1016,0.0,0.0,0,163093.5197072826,0.0,0.0,36,1.0,0.0,0.0,5,1.0,356,1.0,0.0,0.0,0.0,168.0,1,0.0,1.0,1.0,0.0,0.0,0.0
5,145878.23747317135,1128,1120,525,1963,2,1128,185223.20977053,2,1963.0,1.0,1963,1.0,0.0,6,0,0.0,149832.2365964435,0.0,1.0,0,1.0,8700,776,0.0,0.0,20,149450.79509063665,0.0,0.0,344,1.0,0.0,0.0,6,1.0,192,1.0,0.0,0.0,0.0,148.0,0,0.0,1.0,1.0,0.0,0.0,0.0
6,128324.91096764662,1072,547,525,2005,2,1072,109448.21770826844,2,2005.0,1.0,2006,1.0,0.0,5,0,0.0,214512.41271653058,1.0,1.0,0,0.0,3675,547,1.0,0.0,44,213810.05460707544,0.0,0.0,0,0.0,0.0,1.0,5,0.0,0,0.0,1.0,0.0,1.0,82.0,0,0.0,1.0,1.0,0.0,1.0,1.0
10,128324.91096764662,5642,6110,1418,2008,2,4692,239909.0510660367,2,2008.0,0.0,2008,0.0,0.0,12,950,0.0,156096.18621977826,1.0,0.0,3,0.0,63887,5644,0.0,0.0,292,163132.3840856425,1.0,1.0,466,1.0,0.0,1.0,5,0.0,214,0.0,1.0,1.0,0.0,796.0,1,0.0,0.0,1.0,0.0,1.0,1.0
5,145878.23747317135,1246,1246,305,1959,1,1246,185223.20977053,1,1959.0,1.0,1994,0.0,0.0,6,0,1.0,195699.84440310282,0.0,1.0,0,1.0,7500,340,0.0,0.0,0,194518.646991199,1.0,0.0,0,1.0,0.0,0.0,7,1.0,218,1.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0
7,192824.3949363408,1983,978,490,1999,2,1005,239909.0510660367,2,1999.0,0.0,1999,0.0,1.0,9,978,1.0,214512.41271653058,1.0,0.0,1,0.0,10762,694,1.0,0.0,0,213810.05460707544,1.0,0.0,284,1.0,0.0,1.0,5,0.0,0,0.0,1.0,0.0,0.0,344.0,1,0.0,0.0,1.0,1.0,0.0,0.0
6,210508.73201090217,1494,771,213,1942,1,753,166819.45313884038,1,1942.0,1.0,1950,0.0,0.0,7,741,1.0,148419.07240851008,0.0,0.0,2,1.0,7500,547,0.0,1.0,0,149871.79960697473,0.0,0.0,224,1.0,0.0,0.0,7,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
8,334545.9727902473,2526,1165,844,1994,3,1203,239909.0510660367,2,1994.0,0.0,1994,0.0,1.0,8,1323,1.0,214512.41271653058,1.0,0.0,1,0.0,10120,740,1.0,0.0,78,213810.05460707544,1.0,0.0,425,1.0,0.0,0.0,5,0.0,309,1.0,1.0,0.0,0.0,391.0,1,0.0,1.0,1.0,0.0,0.0,0.0
7,225276.7062524152,1616,1616,834,2005,3,1616,185223.20977053,2,2005.0,0.0,2005,0.0,1.0,7,0,1.0,214512.41271653058,1.0,1.0,0,0.0,8688,0,1.0,0.0,59,213810.05460707544,1.0,0.0,1616,1.0,0.0,0.0,5,0.0,208,1.0,0.0,0.0,0.0,228.0,0,0.0,1.0,1.0,0.0,0.0,0.0
7,128324.91096764662,1708,976,380,2004,2,976,138781.1879581992,2,2004.0,0.0,2004,0.0,1.0,7,732,1.0,214512.41271653058,1.0,1.0,0,0.0,3363,0,1.0,1.0,40,213810.05460707544,1.0,0.0,976,0.0,1.0,0.0,5,0.0,0,0.0,0.0,0.0,1.0,117.0,0,0.0,1.0,1.0,0.0,0.0,0.0
9,315920.0010227745,1652,1652,840,2006,2,1652,185223.20977053,2,2006.0,0.0,2007,0.0,1.0,6,0,0.0,214512.41271653058,1.0,0.0,2,0.0,13173,1572,0.0,0.0,102,213810.05460707544,1.0,1.0,80,1.0,0.0,1.0,5,0.0,404,0.0,1.0,1.0,0.0,300.0,0,0.0,0.0,1.0,0.0,0.0,0.0
7,315920.0010227745,1368,1368,474,2005,2,1368,200733.55595135537,2,2005.0,0.0,2006,0.0,1.0,6,0,1.0,214512.41271653058,1.0,0.0,1,0.0,6955,0,1.0,0.0,35,213810.05460707544,1.0,0.0,1368,1.0,0.0,0.0,5,0.0,132,1.0,0.0,0.0,0.0,94.0,0,0.0,0.0,1.0,0.0,1.0,1.0
5,197943.08974006787,990,990,480,1994,2,990,185223.20977053,1,2000.0,1.0,1995,1.0,0.0,5,0,0.0,214512.41271653058,1.0,1.0,0,0.0,8072,746,1.0,1.0,64,213810.05460707544,1.0,0.0,244,0.0,1.0,0.0,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0
5,128318.41942542572,1122,924,528,1948,2,1122,185223.20977053,1,1948.0,1.0,2005,0.0,0.0,6,0,1.0,149832.2365964435,0.0,1.0,0,1.0,12000,144,0.0,1.0,36,149450.79509063665,1.0,0.0,172,1.0,0.0,0.0,7,1.0,0,0.0,1.0,0.0,1.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0
6,186536.79187429376,1294,1278,496,1991,2,1294,185223.20977053,2,1991.0,1.0,1991,0.0,0.0,6,0,1.0,167674.37296794492,0.0,1.0,0,0.0,7153,1200,1.0,0.0,51,163093.5197072826,0.0,0.0,78,1.0,0.0,0.0,5,1.0,112,1.0,1.0,0.0,0.0,88.0,0,0.0,1.0,1.0,0.0,0.0,0.0
7,210508.73201090217,1902,1902,567,1959,2,1902,185223.20977053,2,1959.0,0.0,2002,0.0,1.0,7,0,0.0,167674.37296794492,1.0,0.0,2,0.0,17500,1406,1.0,0.0,207,194518.646991199,0.0,0.0,496,1.0,0.0,1.0,8,0.0,0,0.0,1.0,1.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0
7,197943.08974006787,1274,1274,508,2005,2,1274,185223.20977053,2,2005.0,0.0,2007,0.0,1.0,6,0,1.0,214512.41271653058,1.0,1.0,0,0.0,8814,925,1.0,0.0,98,213810.05460707544,1.0,0.0,349,1.0,0.0,0.0,5,0.0,264,1.0,1.0,0.0,0.0,80.0,0,0.0,1.0,1.0,0.0,1.0,1.0
8,334545.9727902473,2810,1453,750,1990,2,1453,239909.0510660367,2,1990.0,0.0,1990,0.0,1.0,9,1357,1.0,148419.07240851008,1.0,0.0,1,0.0,9572,482,0.0,0.0,0,149871.79960697473,1.0,1.0,971,1.0,0.0,0.0,5,0.0,500,1.0,1.0,0.0,0.0,336.0,1,0.0,0.0,1.0,0.0,0.0,0.0
9,334545.9727902473,2599,1393,779,1999,3,1422,239909.0510660367,2,1999.0,0.0,1999,0.0,1.0,10,1177,1.0,214512.41271653058,1.0,0.0,1,0.0,14774,0,1.0,0.0,30,213810.05460707544,1.0,0.0,1393,0.0,0.0,1.0,5,0.0,668,0.0,0.0,0.0,0.0,165.0,1,0.0,0.0,1.0,0.0,0.0,0.0
4,128324.91096764662,948,948,280,1954,1,948,185223.20977053,1,1956.0,1.0,1954,1.0,0.0,5,0,0.0,148419.07240851008,0.0,0.0,1,1.0,8190,732,0.0,1.0,36,149871.79960697473,1.0,0.0,216,0.0,1.0,0.0,6,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0
6,145878.23747317135,2112,952,576,1969,2,1092,239909.0510660367,2,1969.0,1.0,1969,1.0,0.0,9,1020,0.0,167674.37296794492,0.0,0.0,2,0.0,11075,500,0.0,1.0,0,163093.5197072826,0.0,0.0,176,1.0,0.0,0.0,5,1.0,280,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.0,0.0
8,197943.08974006787,1630,1622,860,2008,3,1630,185223.20977053,2,2008.0,0.0,2008,0.0,1.0,8,0,0.0,214512.41271653058,1.0,0.0,1,0.0,10226,0,0.0,0.0,42,213810.05460707544,1.0,1.0,1622,1.0,0.0,0.0,5,0.0,172,1.0,0.0,1.0,0.0,270.0,0,0.0,0.0,1.0,0.0,0.0,0.0
7,225276.7062524152,1352,1352,466,2006,2,1352,200733.55595135537,2,2006.0,0.0,2007,0.0,1.0,5,0,1.0,214512.41271653058,1.0,0.0,1,0.0,4230,0,0.0,0.0,241,213810.05460707544,1.0,1.0,1352,1.0,0.0,0.0,5,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0
8,197943.08974006787,1787,1753,748,2001,3,1787,185223.20977053,2,2001.0,0.0,2002,0.0,1.0,7,0,1.0,214512.41271653058,1.0,0.0,1,0.0,14781,0,1.0,0.0,150,213810.05460707544,1.0,0.0,1753,1.0,0.0,0.0,5,0.0,198,1.0,0.0,0.0,0.0,178.0,0,0.0,0.0,1.0,0.0,0.0,0.0
4,128324.91096764662,948,864,248,1954,1,948,185223.20977053,1,1954.0,1.0,1954,1.0,0.0,5,0,0.0,148419.07240851008,1.0,1.0,0,1.0,10215,492,0.0,1.0,0,149871.79960697473,1.0,0.0,372,1.0,0.0,0.0,5,0.0,0,0.0,0.0,0.0,0.0,132.0,0,0.0,1.0,1.0,0.0,0.0,0.0
6,145878.23747317135,1478,1478,442,1957,2,1478,185223.20977053,1,1957.0,1.0,1957,1.0,0.0,6,0,0.0,195699.84440310282,0.0,0.0,2,1.0,8400,189,0.0,0.0,0,194518.646991199,0.0,0.0,628,1.0,0.0,0.0,3,1.0,114,1.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0
3,125026.82266251187,720,0,287,1949,1,720,185223.20977053,1,1955.0,1.0,1950,1.0,0.0,4,0,0.0,214512.41271653058,0.0,1.0,0,0.0,6627,0,0.0,1.0,0,213810.05460707544,0.0,0.0,0,0.0,1.0,0.0,6,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0
7,334545.9727902473,1923,750,564,1992,2,1061,239909.0510660367,2,1992.0,0.0,1992,0.0,1.0,8,862,1.0,167674.37296794492,1.0,0.0,1,0.0,10186,674,1.0,0.0,39,163093.5197072826,1.0,0.0,76,1.0,0.0,0.0,5,0.0,240,1.0,1.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0
4,125026.82266251187,708,420,0,1940,0,708,96075.68033176576,1,0.0,0.0,1950,0.0,0.0,5,0,0.0,214512.41271653058,0.0,1.0,0,1.0,5330,280,0.0,0.0,0,213810.05460707544,0.0,0.0,140,0.0,0.0,0.0,7,1.0,164,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0
8,225276.7062524152,1795,1795,895,2006,3,1795,185223.20977053,2,2007.0,0.0,2007,0.0,1.0,7,0,1.0,214512.41271653058,1.0,0.0,1,0.0,9986,0,0.0,0.0,49,213810.05460707544,1.0,1.0,1795,1.0,0.0,0.0,5,0.0,0,1.0,0.0,0.0,0.0,428.0,0,0.0,1.0,1.0,0.0,1.0,1.0
4,100558.22792898362,796,796,0,1922,0,796,96075.68033176576,1,0.0,1.0,1950,1.0,0.0,5,0,0.0,114722.62767119757,0.0,1.0,0,1.0,3636,0,0.0,0.0,0,108113.71678010846,0.0,0.0,796,0.0,0.0,0.0,4,0.0,0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0
3,128324.91096764662,774,544,0,1931,0,774,96075.68033176576,1,0.0,1.0,2006,0.0,0.0,6,0,1.0,149832.2365964435,0.0,1.0,0,1.0,4270,544,0.0,0.0,0,149450.79509063665,1.0,0.0,0,0.0,0.0,0.0,6,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0
5,156370.3674584998,816,816,264,1982,1,816,185223.20977053,1,1982.0,0.0,2008,0.0,1.0,5,0,1.0,214512.41271653058,0.0,0.0,1,1.0,6600,641,0.0,1.0,0,213810.05460707544,1.0,0.0,175,1.0,0.0,0.0,9,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0
6,128318.41942542572,2792,1510,520,1920,2,1584,143355.16004825375,2,1920.0,0.0,1950,1.0,1.0,8,1208,0.0,148419.07240851008,0.0,0.0,2,0.0,10440,493,1.0,1.0,547,194518.646991199,1.0,0.0,1017,0.0,1.0,0.0,7,0.0,0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0
7,192824.3949363408,1632,935,462,1998,2,955,239909.0510660367,2,1998.0,1.0,1998,1.0,0.0,8,677,0.0,214512.41271653058,1.0,0.0,1,0.0,9084,0,1.0,0.0,28,213810.05460707544,0.0,0.0,935,1.0,0.0,1.0,5,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0
8,225276.7062524152,1588,1588,825,2006,3,1588,185223.20977053,2,2006.0,0.0,2006,0.0,1.0,7,0,1.0,214512.41271653058,1.0,0.0,1,0.0,10000,0,1.0,0.0,45,213810.05460707544,1.0,0.0,1588,1.0,0.0,0.0,5,0.0,144,1.0,0.0,0.0,0.0,410.0,0,0.0,1.0,1.0,0.0,0.0,0.0
5,197943.08974006787,954,911,576,1976,2,954,169814.79159017815,1,1976.0,1.0,1976,1.0,0.0,6,0,0.0,149832.2365964435,0.0,1.0,0,1.0,10780,483,0.0,1.0,0,149450.79509063665,0.0,0.0,428,0.0,1.0,0.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
4,128324.91096764662,816,816,288,1938,1,816,185223.20977053,1,1958.0,1.0,1958,1.0,0.0,3,0,0.0,149832.2365964435,0.0,0.0,1,1.0,8877,690,0.0,1.0,0,149450.79509063665,1.0,0.0,126,0.0,1.0,0.0,6,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0
5,100558.22792898362,1360,803,297,1938,1,803,143355.16004825375,1,1951.0,1.0,1995,0.0,0.0,6,557,1.0,148419.07240851008,0.0,1.0,0,1.0,7200,0,0.0,1.0,65,149871.79960697473,1.0,0.0,803,0.0,1.0,0.0,6,1.0,0,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0
5,105437.41228136978,1365,765,440,1970,2,765,138781.1879581992,1,1970.0,1.0,1970,1.0,0.0,7,600,0.0,167674.37296794492,0.0,1.0,0,1.0,2368,765,0.0,1.0,36,163093.5197072826,0.0,0.0,0,1.0,0.0,0.0,6,1.0,0,0.0,0.0,0.0,1.0,312.0,1,1.0,1.0,1.0,1.0,0.0,0.0
6,189027.88359232503,1334,1350,630,1977,2,1334,185223.20977053,2,1977.0,1.0,1977,1.0,0.0,6,0,0.0,168130.415463841,0.0,0.0,1,0.0,9650,686,1.0,0.0,16,175951.59962068568,0.0,0.0,664,1.0,0.0,0.0,5,1.0,0,1.0,0.0,0.0,0.0,360.0,0,1.0,1.0,1.0,0.0,0.0,0.0
5,189027.88359232503,1656,1656,506,1973,2,1656,133722.64519076995,2,1973.0,1.0,1973,1.0,0.0,8,0,0.0,168130.415463841,0.0,1.0,0,1.0,9246,0,0.0,1.0,211,175951.59962068568,0.0,0.0,1656,0.0,1.0,0.0,5,1.0,0,0.0,0.0,0.0,0.0,564.0,0,1.0,0.0,1.0,0.0,0.0,0.0
4,128318.41942542572,693,693,0,1941,0,693,96075.68033176576,1,0.0,1.0,1950,0.0,0.0,4,0,0.0,148419.07240851008,0.0,1.0,0,1.0,4118,0,0.0,0.0,20,149871.79960697473,0.0,0.0,693,0.0,0.0,0.0,4,1.0,0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0
7,197943.08974006787,1861,916,492,2002,2,920,239909.0510660367,2,2002.0,0.0,2002,0.0,1.0,8,941,1.0,214512.41271653058,1.0,1.0,0,0.0,13450,700,1.0,0.0,91,213810.05460707544,1.0,0.0,216,0.0,0.0,0.0,5,0.0,146,1.0,1.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0
5,197943.08974006787,864,864,288,1972,1,864,185223.20977053,1,1972.0,1.0,1972,1.0,0.0,5,0,0.0,149832.2365964435,0.0,1.0,0,1.0,9560,360,0.0,0.0,0,149450.79509063665,1.0,0.0,504,1.0,0.0,0.0,7,1.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
4,145878.23747317135,872,858,480,1971,4,872,185223.20977053,1,1974.0,1.0,1971,1.0,0.0,5,0,0.0,149832.2365964435,0.0,1.0,0,1.0,8294,0,0.0,1.0,0,149450.79509063665,0.0,0.0,858,0.0,1.0,0.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0
6,186536.79187429376,1114,1114,576,2003,2,1114,185223.20977053,1,2004.0,1.0,2004,0.0,0.0,6,0,1.0,214512.41271653058,1.0,1.0,0,0.0,13695,814,1.0,1.0,78,213810.05460707544,1.0,0.0,300,0.0,1.0,0.0,5,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0
8,197943.08974006787,2169,1284,647,2002,2,1284,239909.0510660367,2,2002.0,0.0,2002,0.0,1.0,7,885,1.0,214512.41271653058,1.0,0.0,1,0.0,9375,0,1.0,0.0,87,213810.05460707544,1.0,0.0,1284,1.0,0.0,0.0,5,0.0,192,1.0,0.0,0.0,0.0,149.0,1,0.0,1.0,1.0,0.0,0.0,0.0
6,210508.73201090217,1913,896,342,1928,2,1172,143355.16004825375,1,1929.0,1.0,1950,1.0,0.0,9,741,0.0,168316.17546264565,0.0,0.0,1,1.0,7558,0,0.0,1.0,0,194518.646991199,0.0,0.0,896,0.0,1.0,0.0,6,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0
7,197943.08974006787,1456,728,440,2006,2,728,239909.0510660367,2,2006.0,0.0,2006,0.0,1.0,8,728,1.0,214512.41271653058,1.0,0.0,1,0.0,11103,0,1.0,0.0,0,213810.05460707544,1.0,0.0,728,1.0,0.0,1.0,5,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,1.0
4,128318.41942542572,960,960,308,1920,1,960,96075.68033176576,1,1997.0,1.0,1950,0.0,0.0,5,0,0.0,149832.2365964435,1.0,1.0,0,1.0,6000,250,0.0,1.0,0,149450.79509063665,0.0,0.0,710,0.0,1.0,0.0,4,0.0,0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0
7,189027.88359232503,2156,1568,508,1968,2,2156,185223.20977053,2,1968.0,1.0,2003,1.0,0.0,9,0,0.0,167674.37296794492,0.0,0.0,1,1.0,20781,297,0.0,0.0,80,194518.646991199,0.0,0.0,1203,1.0,0.0,0.0,7,1.0,0,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,0.0
