OverallQual,Neighborhood_encoded,GrLivArea,YearBuilt,TotalBsmtSF,GarageArea,GarageCars,1stFlrSF,MSSubClass_encoded,ExterQual_TA,GarageYrBlt,FullBath,YearRemodAdd,KitchenQual_TA,TotRmsAbvGrd,ExterQual_Gd,2ndFlrSF,Foundation_PConc,KitchenQual_Gd,BsmtQual_TA,FireplaceQu_None,Fireplaces,BsmtQual_Gd,Exterior2nd_encoded,LotArea,BsmtFinSF1,GarageFinish_Unf,OpenPorchSF,Exterior1st_encoded,HeatingQC_Ex,GarageType_Attchd,BsmtUnfSF,OverallCond,GarageFinish_Fin,BsmtQual_Ex,GarageType_Detchd,HeatingQC_TA,BsmtFinType1_GLQ,WoodDeckSF,KitchenQual_Ex,Foundation_CBlock,MSZoning_RM,FireplaceQu_Gd,HalfBath,MasVnrArea,GarageFinish_RFn,LotShape_Reg,MasVnrType_None,SaleCondition_Partial,SaleType_New
7,192824.3949363408,1983,1999,978,490,2,1005,239909.0510660367,0.0,1999.0,2,1999,0.0,9,1.0,978,1.0,1.0,0.0,0.0,1,1.0,214512.41271653058,10762,694,0.0,0,213810.05460707544,1.0,1.0,284,5,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,1,344.0,0.0,0.0,1.0,0.0,0.0
6,210508.73201090217,1494,1942,771,213,1,753,166819.45313884038,1.0,1942.0,1,1950,0.0,7,0.0,741,0.0,1.0,1.0,0.0,2,0.0,148419.07240851008,7500,547,1.0,0,149871.79960697473,0.0,1.0,224,7,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0
8,334545.9727902473,2526,1994,1165,844,3,1203,239909.0510660367,0.0,1994.0,2,1994,0.0,8,1.0,1323,1.0,1.0,0.0,0.0,1,1.0,214512.41271653058,10120,740,0.0,78,213810.05460707544,1.0,1.0,425,5,0.0,0.0,0.0,0.0,1.0,309,0.0,0.0,0.0,0.0,1,391.0,1.0,1.0,0.0,0.0,0.0
7,225276.7062524152,1616,2005,1616,834,3,1616,185223.20977053,0.0,2005.0,2,2005,0.0,7,1.0,0,1.0,1.0,0.0,1.0,0,1.0,214512.41271653058,8688,0,0.0,59,213810.05460707544,1.0,1.0,1616,5,0.0,0.0,0.0,0.0,0.0,208,0.0,0.0,0.0,0.0,0,228.0,1.0,1.0,0.0,0.0,0.0
7,128324.91096764662,1708,2004,976,380,2,976,138781.1879581992,0.0,2004.0,2,2004,0.0,7,1.0,732,1.0,1.0,0.0,1.0,0,1.0,214512.41271653058,3363,0,1.0,40,213810.05460707544,1.0,0.0,976,5,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,117.0,0.0,1.0,0.0,0.0,0.0
9,315920.0010227745,1652,2006,1652,840,2,1652,185223.20977053,0.0,2006.0,2,2007,0.0,6,1.0,0,1.0,0.0,0.0,0.0,2,0.0,214512.41271653058,13173,1572,0.0,102,213810.05460707544,1.0,1.0,80,5,1.0,1.0,0.0,0.0,1.0,404,1.0,0.0,0.0,0.0,0,300.0,0.0,0.0,0.0,0.0,0.0
7,315920.0010227745,1368,2005,1368,474,2,1368,200733.55595135537,0.0,2005.0,2,2006,0.0,6,1.0,0,1.0,1.0,0.0,0.0,1,1.0,214512.41271653058,6955,0,0.0,35,213810.05460707544,1.0,1.0,1368,5,0.0,0.0,0.0,0.0,0.0,132,0.0,0.0,0.0,1.0,0,94.0,1.0,0.0,0.0,1.0,1.0
5,197943.08974006787,990,1994,990,480,2,990,185223.20977053,1.0,2000.0,1,1995,1.0,5,0.0,0,1.0,0.0,0.0,1.0,0,1.0,214512.41271653058,8072,746,1.0,64,213810.05460707544,1.0,0.0,244,5,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
5,128318.41942542572,1122,1948,924,528,2,1122,185223.20977053,1.0,1948.0,1,2005,0.0,6,0.0,0,0.0,1.0,1.0,1.0,0,0.0,149832.2365964435,12000,144,1.0,36,149450.79509063665,1.0,1.0,172,7,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,1.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
6,186536.79187429376,1294,1991,1278,496,2,1294,185223.20977053,1.0,1991.0,2,1991,0.0,6,0.0,0,0.0,1.0,0.0,1.0,0,1.0,167674.37296794492,7153,1200,0.0,51,163093.5197072826,0.0,1.0,78,5,0.0,0.0,0.0,0.0,1.0,112,0.0,1.0,0.0,0.0,0,88.0,1.0,1.0,0.0,0.0,0.0
7,210508.73201090217,1902,1959,1902,567,2,1902,185223.20977053,0.0,1959.0,2,2002,0.0,7,1.0,0,1.0,0.0,0.0,0.0,2,1.0,167674.37296794492,17500,1406,0.0,207,194518.646991199,0.0,1.0,496,8,1.0,0.0,0.0,1.0,1.0,0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
7,197943.08974006787,1274,2005,1274,508,2,1274,185223.20977053,0.0,2005.0,2,2007,0.0,6,1.0,0,1.0,1.0,0.0,1.0,0,1.0,214512.41271653058,8814,925,0.0,98,213810.05460707544,1.0,1.0,349,5,0.0,0.0,0.0,0.0,1.0,264,0.0,0.0,0.0,0.0,0,80.0,1.0,1.0,0.0,1.0,1.0
8,334545.9727902473,2810,1990,1453,750,2,1453,239909.0510660367,0.0,1990.0,2,1990,0.0,9,1.0,1357,1.0,1.0,0.0,0.0,1,0.0,148419.07240851008,9572,482,0.0,0,149871.79960697473,1.0,1.0,971,5,0.0,1.0,0.0,0.0,1.0,500,0.0,0.0,0.0,0.0,1,336.0,1.0,0.0,0.0,0.0,0.0
9,334545.9727902473,2599,1999,1393,779,3,1422,239909.0510660367,0.0,1999.0,2,1999,0.0,10,1.0,1177,1.0,1.0,0.0,0.0,1,1.0,214512.41271653058,14774,0,0.0,30,213810.05460707544,1.0,0.0,1393,5,1.0,0.0,0.0,0.0,0.0,668,0.0,0.0,0.0,0.0,1,165.0,0.0,0.0,0.0,0.0,0.0
4,128324.91096764662,948,1954,948,280,1,948,185223.20977053,1.0,1956.0,1,1954,1.0,5,0.0,0,0.0,0.0,1.0,0.0,1,0.0,148419.07240851008,8190,732,1.0,36,149871.79960697473,1.0,0.0,216,6,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
6,145878.23747317135,2112,1969,952,576,2,1092,239909.0510660367,1.0,1969.0,2,1969,1.0,9,0.0,1020,0.0,0.0,0.0,0.0,2,0.0,167674.37296794492,11075,500,1.0,0,163093.5197072826,0.0,1.0,176,5,0.0,0.0,0.0,1.0,0.0,280,0.0,1.0,0.0,1.0,1,0.0,0.0,1.0,1.0,0.0,0.0
8,197943.08974006787,1630,2008,1622,860,3,1630,185223.20977053,0.0,2008.0,2,2008,0.0,8,1.0,0,1.0,0.0,0.0,0.0,1,0.0,214512.41271653058,10226,0,0.0,42,213810.05460707544,1.0,1.0,1622,5,0.0,1.0,0.0,0.0,0.0,172,1.0,0.0,0.0,1.0,0,270.0,1.0,0.0,0.0,0.0,0.0
7,225276.7062524152,1352,2006,1352,466,2,1352,200733.55595135537,0.0,2006.0,2,2007,0.0,5,1.0,0,1.0,1.0,0.0,0.0,1,0.0,214512.41271653058,4230,0,0.0,241,213810.05460707544,1.0,1.0,1352,5,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0.0,1.0,1.0,1.0,1.0,1.0
8,197943.08974006787,1787,2001,1753,748,3,1787,185223.20977053,0.0,2001.0,2,2002,0.0,7,1.0,0,1.0,1.0,0.0,0.0,1,1.0,214512.41271653058,14781,0,0.0,150,213810.05460707544,1.0,1.0,1753,5,0.0,0.0,0.0,0.0,0.0,198,0.0,0.0,0.0,0.0,0,178.0,1.0,0.0,0.0,0.0,0.0
4,128324.91096764662,948,1954,864,248,1,948,185223.20977053,1.0,1954.0,1,1954,1.0,5,0.0,0,1.0,0.0,1.0,1.0,0,0.0,148419.07240851008,10215,492,1.0,0,149871.79960697473,1.0,1.0,372,5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,132.0,0.0,1.0,0.0,0.0,0.0
6,145878.23747317135,1478,1957,1478,442,2,1478,185223.20977053,1.0,1957.0,1,1957,1.0,6,0.0,0,0.0,0.0,1.0,0.0,2,0.0,195699.84440310282,8400,189,0.0,0,194518.646991199,0.0,1.0,628,3,0.0,0.0,0.0,0.0,0.0,114,0.0,1.0,0.0,1.0,1,0.0,1.0,1.0,1.0,0.0,0.0
3,125026.82266251187,720,1949,0,287,1,720,185223.20977053,1.0,1955.0,1,1950,1.0,4,0.0,0,0.0,0.0,0.0,1.0,0,0.0,214512.41271653058,6627,0,1.0,0,213810.05460707544,0.0,0.0,0,6,0.0,0.0,1.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0
7,334545.9727902473,1923,1992,750,564,2,1061,239909.0510660367,0.0,1992.0,2,1992,0.0,8,1.0,862,1.0,1.0,0.0,0.0,1,1.0,167674.37296794492,10186,674,0.0,39,163093.5197072826,1.0,1.0,76,5,0.0,0.0,0.0,0.0,1.0,240,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0,0.0,0.0
4,125026.82266251187,708,1940,420,0,0,708,96075.68033176576,0.0,0.0,1,1950,0.0,5,0.0,0,0.0,0.0,1.0,1.0,0,0.0,214512.41271653058,5330,280,0.0,0,213810.05460707544,0.0,0.0,140,7,0.0,0.0,0.0,0.0,0.0,164,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
8,225276.7062524152,1795,2006,1795,895,3,1795,185223.20977053,0.0,2007.0,2,2007,0.0,7,1.0,0,1.0,1.0,0.0,0.0,1,0.0,214512.41271653058,9986,0,0.0,49,213810.05460707544,1.0,1.0,1795,5,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,428.0,1.0,1.0,0.0,1.0,1.0
4,100558.22792898362,796,1922,796,0,0,796,96075.68033176576,1.0,0.0,1,1950,1.0,5,0.0,0,0.0,0.0,1.0,1.0,0,0.0,114722.62767119757,3636,0,0.0,0,108113.71678010846,0.0,0.0,796,4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
3,128324.91096764662,774,1931,544,0,0,774,96075.68033176576,1.0,0.0,1,2006,0.0,6,0.0,0,0.0,1.0,1.0,1.0,0,0.0,149832.2365964435,4270,544,0.0,0,149450.79509063665,1.0,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
5,156370.3674584998,816,1982,816,264,1,816,185223.20977053,0.0,1982.0,1,2008,0.0,5,1.0,0,0.0,1.0,1.0,0.0,1,0.0,214512.41271653058,6600,641,1.0,0,213810.05460707544,1.0,1.0,175,9,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
6,128318.41942542572,2792,1920,1510,520,2,1584,143355.16004825375,0.0,1920.0,2,1950,1.0,8,1.0,1208,0.0,0.0,0.0,0.0,2,1.0,148419.07240851008,10440,493,1.0,547,194518.646991199,1.0,0.0,1017,7,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
7,192824.3949363408,1632,1998,935,462,2,955,239909.0510660367,1.0,1998.0,2,1998,1.0,8,0.0,677,1.0,0.0,0.0,0.0,1,1.0,214512.41271653058,9084,0,0.0,28,213810.05460707544,0.0,1.0,935,5,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0
8,225276.7062524152,1588,2006,1588,825,3,1588,185223.20977053,0.0,2006.0,2,2006,0.0,7,1.0,0,1.0,1.0,0.0,0.0,1,1.0,214512.41271653058,10000,0,0.0,45,213810.05460707544,1.0,1.0,1588,5,0.0,0.0,0.0,0.0,0.0,144,0.0,0.0,0.0,1.0,0,410.0,1.0,1.0,0.0,0.0,0.0
5,197943.08974006787,954,1976,911,576,2,954,169814.79159017815,1.0,1976.0,1,1976,1.0,6,0.0,0,0.0,0.0,1.0,1.0,0,0.0,149832.2365964435,10780,483,1.0,0,149450.79509063665,0.0,0.0,428,5,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0
4,128324.91096764662,816,1938,816,288,1,816,185223.20977053,1.0,1958.0,1,1958,1.0,3,0.0,0,0.0,0.0,1.0,0.0,1,0.0,149832.2365964435,8877,690,1.0,0,149450.79509063665,1.0,0.0,126,6,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0
5,100558.22792898362,1360,1938,803,297,1,803,143355.16004825375,1.0,1951.0,1,1995,0.0,6,0.0,557,0.0,1.0,1.0,1.0,0,0.0,148419.07240851008,7200,0,1.0,65,149871.79960697473,1.0,0.0,803,6,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0
5,105437.41228136978,1365,1970,765,440,2,765,138781.1879581992,1.0,1970.0,1,1970,1.0,7,0.0,600,0.0,0.0,1.0,1.0,0,0.0,167674.37296794492,2368,765,1.0,36,163093.5197072826,0.0,1.0,0,6,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,1.0,0.0,1,312.0,0.0,1.0,1.0,0.0,0.0
6,189027.88359232503,1334,1977,1350,630,2,1334,185223.20977053,1.0,1977.0,2,1977,1.0,6,0.0,0,0.0,0.0,0.0,0.0,1,1.0,168130.415463841,9650,686,0.0,16,175951.59962068568,0.0,1.0,664,5,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0,360.0,1.0,1.0,0.0,0.0,0.0
5,189027.88359232503,1656,1973,1656,506,2,1656,133722.64519076995,1.0,1973.0,2,1973,1.0,8,0.0,0,0.0,0.0,1.0,1.0,0,0.0,168130.415463841,9246,0,1.0,211,175951.59962068568,0.0,0.0,1656,5,0.0,0.0,1.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0,564.0,0.0,0.0,0.0,0.0,0.0
4,128318.41942542572,693,1941,693,0,0,693,96075.68033176576,1.0,0.0,1,1950,0.0,4,0.0,0,0.0,0.0,1.0,1.0,0,0.0,148419.07240851008,4118,0,0.0,20,149871.79960697473,0.0,0.0,693,4,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0
7,197943.08974006787,1861,2002,916,492,2,920,239909.0510660367,0.0,2002.0,2,2002,0.0,8,1.0,941,1.0,1.0,0.0,1.0,0,1.0,214512.41271653058,13450,700,0.0,91,213810.05460707544,1.0,0.0,216,5,0.0,0.0,0.0,0.0,1.0,146,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0,0.0,0.0
5,197943.08974006787,864,1972,864,288,1,864,185223.20977053,1.0,1972.0,1,1972,1.0,5,0.0,0,0.0,0.0,1.0,1.0,0,0.0,149832.2365964435,9560,360,0.0,0,149450.79509063665,1.0,1.0,504,7,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0
4,145878.23747317135,872,1971,858,480,4,872,185223.20977053,1.0,1974.0,1,1971,1.0,5,0.0,0,0.0,0.0,1.0,1.0,0,0.0,149832.2365964435,8294,0,1.0,0,149450.79509063665,0.0,0.0,858,5,0.0,0.0,1.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
6,186536.79187429376,1114,2003,1114,576,2,1114,185223.20977053,1.0,2004.0,1,2004,0.0,6,0.0,0,1.0,1.0,0.0,1.0,0,1.0,214512.41271653058,13695,814,1.0,78,213810.05460707544,1.0,0.0,300,5,0.0,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
8,197943.08974006787,2169,2002,1284,647,2,1284,239909.0510660367,0.0,2002.0,2,2002,0.0,7,1.0,885,1.0,1.0,0.0,0.0,1,1.0,214512.41271653058,9375,0,0.0,87,213810.05460707544,1.0,1.0,1284,5,0.0,0.0,0.0,0.0,0.0,192,0.0,0.0,0.0,1.0,1,149.0,1.0,1.0,0.0,0.0,0.0
6,210508.73201090217,1913,1928,896,342,2,1172,143355.16004825375,1.0,1929.0,1,1950,1.0,9,0.0,741,0.0,0.0,1.0,0.0,1,0.0,168316.17546264565,7558,0,1.0,0,194518.646991199,0.0,0.0,896,6,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0
7,197943.08974006787,1456,2006,728,440,2,728,239909.0510660367,0.0,2006.0,2,2006,0.0,8,1.0,728,1.0,1.0,0.0,0.0,1,1.0,214512.41271653058,11103,0,0.0,0,213810.05460707544,1.0,1.0,728,5,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,1.0,1.0
4,128318.41942542572,960,1920,960,308,1,960,96075.68033176576,1.0,1997.0,1,1950,0.0,5,0.0,0,1.0,0.0,1.0,1.0,0,0.0,149832.2365964435,6000,250,1.0,0,149450.79509063665,0.0,0.0,710,4,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
7,189027.88359232503,2156,1968,1568,508,2,2156,185223.20977053,1.0,1968.0,2,2003,1.0,9,0.0,0,0.0,0.0,1.0,0.0,1,0.0,167674.37296794492,20781,297,0.0,80,194518.646991199,0.0,1.0,1203,7,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,1.0,0,0.0,1.0,0.0,1.0,0.0,0.0
8,243927.12577844597,1776,2006,1732,712,3,1776,185223.20977053,0.0,2006.0,2,2007,0.0,7,1.0,0,1.0,1.0,0.0,0.0,1,0.0,214512.41271653058,15306,80,0.0,0,213810.05460707544,1.0,1.0,1652,5,1.0,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0,100.0,0.0,0.0,0.0,1.0,1.0
7,186536.79187429376,1494,1998,1482,514,2,1494,185223.20977053,0.0,1998.0,2,1998,0.0,5,1.0,0,1.0,1.0,0.0,0.0,1,1.0,214512.41271653058,16196,1443,0.0,25,213810.05460707544,1.0,1.0,39,5,0.0,0.0,0.0,0.0,1.0,402,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0
8,128318.41942542572,2358,1872,684,0,0,938,166819.45313884038,1.0,0.0,2,1987,1.0,8,0.0,1215,0.0,0.0,1.0,1.0,0,0.0,149832.2365964435,5250,259,0.0,54,149450.79509063665,0.0,0.0,425,5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
5,145878.23747317135,2634,1969,1248,968,4,1338,133722.64519076995,1.0,1969.0,2,1969,1.0,12,0.0,1296,0.0,0.0,1.0,1.0,0,0.0,149832.2365964435,11643,500,1.0,0,149450.79509063665,0.0,0.0,748,5,0.0,0.0,1.0,1.0,0.0,0,0.0,1.0,0.0,0.0,2,368.0,0.0,1.0,0.0,0.0,0.0
6,145878.23747317135,1716,1962,858,490,2,858,239909.0510660367,1.0,1962.0,1,1962,1.0,8,0.0,858,0.0,0.0,1.0,0.0,1,0.0,167674.37296794492,9247,319,0.0,84,163093.5197072826,1.0,1.0,539,6,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,1,318.0,0.0,0.0,0.0,0.0,0.0
6,125026.82266251187,1176,1937,698,624,2,786,143355.16004825375,0.0,1999.0,1,2000,1.0,4,1.0,390,0.0,0.0,1.0,1.0,0,0.0,149832.2365964435,6000,0,1.0,0,149450.79509063665,0.0,0.0,698,9,0.0,0.0,1.0,1.0,0.0,210,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
8,334545.9727902473,3238,1995,2033,666,3,2053,143355.16004825375,0.0,1996.0,2,1996,0.0,9,1.0,1185,1.0,1.0,0.0,0.0,1,1.0,214512.41271653058,14720,816,0.0,86,213810.05460707544,1.0,1.0,1217,5,1.0,0.0,0.0,0.0,1.0,283,0.0,0.0,0.0,0.0,1,579.0,0.0,0.0,0.0,0.0,0.0
7,197943.08974006787,1865,2000,992,839,3,992,239909.0510660367,0.0,2000.0,2,2000,0.0,7,1.0,873,1.0,1.0,0.0,0.0,1,1.0,214512.41271653058,10316,735,0.0,184,213810.05460707544,1.0,1.0,257,5,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0,0.0,0.0
7,189027.88359232503,1920,1968,570,487,2,1222,169814.79159017815,1.0,1968.0,3,1992,0.0,8,0.0,698,0.0,1.0,1.0,0.0,1,0.0,149832.2365964435,10192,0,0.0,98,149450.79509063665,0.0,1.0,570,6,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,143.0,1.0,0.0,0.0,0.0,0.0
5,145878.23747317135,892,1966,864,264,1,892,185223.20977053,1.0,1966.0,1,1966,1.0,5,0.0,0,0.0,0.0,1.0,1.0,0,0.0,167674.37296794492,9477,340,0.0,0,163093.5197072826,0.0,1.0,524,5,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0,65.0,1.0,1.0,0.0,0.0,0.0
5,145878.23747317135,1078,1971,1078,500,2,1078,185223.20977053,1.0,1971.0,1,2008,1.0,6,0.0,0,0.0,0.0,1.0,0.0,1,0.0,214512.41271653058,12537,734,0.0,0,213810.05460707544,1.0,1.0,344,6,1.0,0.0,0.0,0.0,1.0,0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0
6,225276.7062524152,1573,2000,756,440,2,769,138781.1879581992,0.0,2000.0,2,2000,0.0,5,1.0,804,1.0,1.0,0.0,1.0,0,1.0,149832.2365964435,2117,378,1.0,32,149450.79509063665,1.0,0.0,378,5,0.0,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,1,216.0,0.0,1.0,0.0,0.0,0.0
9,315920.0010227745,1980,2004,1980,770,3,1980,185223.20977053,0.0,2004.0,2,2005,0.0,8,1.0,0,1.0,0.0,0.0,0.0,1,0.0,214512.41271653058,16737,1447,0.0,45,213810.05460707544,1.0,1.0,533,5,1.0,1.0,0.0,0.0,1.0,194,1.0,0.0,0.0,1.0,0,66.0,0.0,1.0,0.0,0.0,0.0
5,142895.63805389646,2601,1921,612,621,2,990,166819.45313884038,1.0,1998.0,3,1998,1.0,8,0.0,1611,0.0,0.0,1.0,1.0,0,0.0,148419.07240851008,9842,0,0.0,0,149450.79509063665,1.0,0.0,612,6,0.0,0.0,0.0,0.0,0.0,183,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0
7,309470.67773643613,1530,2005,1530,430,2,1530,185223.20977053,0.0,2005.0,2,2005,0.0,7,1.0,0,1.0,1.0,0.0,0.0,1,0.0,214512.41271653058,16158,1274,0.0,36,213810.05460707544,1.0,1.0,256,5,1.0,1.0,0.0,0.0,0.0,168,0.0,0.0,0.0,1.0,0,16.0,0.0,0.0,0.0,0.0,0.0
4,145878.23747317135,1738,1920,715,368,1,1281,143355.16004825375,1.0,1920.0,2,2007,1.0,7,0.0,457,0.0,0.0,1.0,0.0,1,0.0,214512.41271653058,12513,0,1.0,0,213810.05460707544,0.0,1.0,715,4,0.0,0.0,0.0,0.0,0.0,55,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0
6,192824.3949363408,1412,2006,616,432,2,616,239909.0510660367,1.0,2007.0,2,2007,0.0,6,0.0,796,1.0,1.0,0.0,0.0,1,1.0,214512.41271653058,8499,0,0.0,36,213810.05460707544,1.0,0.0,616,5,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,1.0,1.0,1.0
7,225276.7062524152,1200,2005,600,480,2,520,138781.1879581992,0.0,2005.0,2,2005,0.0,4,1.0,600,1.0,1.0,0.0,1.0,0,1.0,149832.2365964435,3180,0,0.0,166,149450.79509063665,1.0,0.0,600,5,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0
7,225276.7062524152,1674,2000,814,663,2,814,239909.0510660367,0.0,2000.0,2,2000,0.0,7,1.0,860,1.0,1.0,0.0,1.0,0,1.0,214512.41271653058,7500,533,0.0,96,213810.05460707544,1.0,1.0,281,5,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0
7,197943.08974006787,1790,1999,873,588,2,882,239909.0510660367,0.0,1999.0,2,1999,0.0,7,1.0,908,1.0,1.0,0.0,1.0,0,1.0,214512.41271653058,9179,633,0.0,88,213810.05460707544,1.0,1.0,240,5,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,1,158.0,1.0,0.0,0.0,0.0,0.0
5,99534.07435803434,1475,1977,757,336,1,925,138781.1879581992,1.0,1977.0,2,1977,1.0,6,0.0,550,1.0,0.0,1.0,0.0,1,0.0,229930.4996504683,2665,548,0.0,26,231524.77253199657,1.0,1.0,36,6,0.0,0.0,0.0,0.0,0.0,104,0.0,0.0,1.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0
6,197943.08974006787,848,2003,848,420,2,848,200733.55595135537,0.0,2003.0,1,2004,0.0,4,1.0,0,1.0,1.0,0.0,1.0,0,1.0,214512.41271653058,4435,685,0.0,0,213810.05460707544,1.0,1.0,163,5,1.0,0.0,0.0,0.0,1.0,140,0.0,0.0,1.0,0.0,0,170.0,0.0,1.0,0.0,0.0,0.0
8,197943.08974006787,1668,2003,1657,502,2,1668,185223.20977053,0.0,2003.0,2,2003,0.0,8,1.0,0,1.0,1.0,0.0,0.0,1,1.0,214512.41271653058,10635,370,0.0,262,213810.05460707544,1.0,1.0,315,5,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,171.0,0.0,0.0,0.0,0.0,0.0
4,128318.41942542572,1374,1920,840,338,1,840,143355.16004825375,0.0,1967.0,1,1950,1.0,6,0.0,534,1.0,0.0,1.0,1.0,0,0.0,165744.31583276216,5400,315,0.0,0,165744.31583276216,1.0,0.0,420,6,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
6,145878.23747317135,1661,1955,992,377,1,1661,169814.79159017815,1.0,1955.0,1,1996,0.0,8,0.0,0,0.0,1.0,1.0,0.0,1,0.0,114722.62767119757,9600,831,0.0,28,108113.71678010846,0.0,0.0,161,6,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0
7,197943.08974006787,2097,1998,1108,583,2,1108,239909.0510660367,1.0,1998.0,2,1998,0.0,8,0.0,989,1.0,1.0,0.0,0.0,1,1.0,214512.41271653058,9750,975,0.0,170,213810.05460707544,1.0,0.0,133,6,0.0,0.0,1.0,0.0,1.0,253,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0
