OverallQual,Neighborhood_encoded,GrLivArea,YearBuilt,TotalBsmtSF,GarageArea,GarageCars,1stFlrSF,MSSubClass_encoded,ExterQual_TA,GarageYrBlt,FullBath,YearRemodAdd,KitchenQual_TA,TotRmsAbvGrd,ExterQual_Gd,2ndFlrSF,Foundation_PConc,KitchenQual_Gd,BsmtQual_TA,FireplaceQu_None,Fireplaces,LotArea,Exterior2nd_encoded,BsmtQual_Gd,BsmtFinSF1,GarageFinish_Unf,OpenPorchSF,Exterior1st_encoded,GarageType_Attchd,HeatingQC_Ex,BsmtUnfSF,BsmtQual_Ex,OverallCond,BsmtFinType1_GLQ,GarageFinish_Fin,GarageType_Detchd,WoodDeckSF,Foundation_CBlock,HeatingQC_TA,LotShape_Reg,KitchenQual_Ex,GarageFinish_RFn,MSZoning_RM,HalfBath,MasVnrArea,SaleType_New,MasVnrType_None,SaleCondition_Partial,FireplaceQu_Gd
7,210053.6806690568,1902,1959,1902,567,2,1902,185216.8145154394,0.0,1959.0,2,2002,0.0,7,1.0,0,1.0,0.0,0.0,0.0,2,17500,167725.35766726418,1.0,1406,0.0,207,194305.49793707748,1.0,0.0,496,0.0,8,1.0,1.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
7,197852.95625689375,1274,2005,1274,508,2,1274,185216.8145154394,0.0,2005.0,2,2007,0.0,6,1.0,0,1.0,1.0,0.0,1.0,0,8814,214459.1079261725,1.0,925,0.0,98,213758.9794073611,1.0,1.0,349,0.0,5,1.0,0.0,0.0,264,0.0,0.0,1.0,0.0,1.0,0.0,0,80.0,1.0,0.0,1.0,0.0
8,331619.9617807369,2810,1990,1453,750,2,1453,239751.77464930317,0.0,1990.0,2,1990,0.0,9,1.0,1357,1.0,1.0,0.0,0.0,1,9572,148550.43128682298,0.0,482,0.0,0,149991.83282507706,1.0,1.0,971,1.0,5,1.0,0.0,0.0,500,0.0,0.0,0.0,0.0,1.0,0.0,1,336.0,0.0,0.0,0.0,0.0
9,331619.9617807369,2599,1999,1393,779,3,1422,239751.77464930317,0.0,1999.0,2,1999,0.0,10,1.0,1177,1.0,1.0,0.0,0.0,1,14774,214459.1079261725,1.0,0,0.0,30,213758.9794073611,0.0,1.0,1393,0.0,5,0.0,1.0,0.0,668,0.0,0.0,0.0,0.0,0.0,0.0,1,165.0,0.0,0.0,0.0,0.0
4,128741.58806723716,948,1954,948,280,1,948,185216.8145154394,1.0,1956.0,1,1954,1.0,5,0.0,0,0.0,0.0,1.0,0.0,1,8190,148550.43128682298,0.0,732,1.0,36,149991.83282507706,0.0,1.0,216,0.0,6,0.0,0.0,1.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
6,146002.31590615463,2112,1969,952,576,2,1092,239751.77464930317,1.0,1969.0,2,1969,1.0,9,0.0,1020,0.0,0.0,0.0,0.0,2,11075,167725.35766726418,0.0,500,1.0,0,163157.5084968204,1.0,0.0,176,0.0,5,0.0,0.0,0.0,280,1.0,1.0,1.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,1.0
8,197852.95625689375,1630,2008,1622,860,3,1630,185216.8145154394,0.0,2008.0,2,2008,0.0,8,1.0,0,1.0,0.0,0.0,0.0,1,10226,214459.1079261725,0.0,0,0.0,42,213758.9794073611,1.0,1.0,1622,1.0,5,0.0,0.0,0.0,172,0.0,0.0,0.0,1.0,1.0,0.0,0,270.0,0.0,0.0,0.0,1.0
7,224868.92407805694,1352,2006,1352,466,2,1352,200553.52721353355,0.0,2006.0,2,2007,0.0,5,1.0,0,1.0,1.0,0.0,0.0,1,4230,214459.1079261725,0.0,0,0.0,241,213758.9794073611,1.0,1.0,1352,1.0,5,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0,0.0,1.0,1.0,1.0,1.0
8,197852.95625689375,1787,2001,1753,748,3,1787,185216.8145154394,0.0,2001.0,2,2002,0.0,7,1.0,0,1.0,1.0,0.0,0.0,1,14781,214459.1079261725,1.0,0,0.0,150,213758.9794073611,1.0,1.0,1753,0.0,5,0.0,0.0,0.0,198,0.0,0.0,0.0,0.0,1.0,0.0,0,178.0,0.0,0.0,0.0,0.0
4,128741.58806723716,948,1954,864,248,1,948,185216.8145154394,1.0,1954.0,1,1954,1.0,5,0.0,0,1.0,0.0,1.0,1.0,0,10215,148550.43128682298,0.0,492,1.0,0,149991.83282507706,1.0,1.0,372,0.0,5,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,132.0,0.0,0.0,0.0,0.0
6,146002.31590615463,1478,1957,1478,442,2,1478,185216.8145154394,1.0,1957.0,1,1957,1.0,6,0.0,0,0.0,0.0,1.0,0.0,2,8400,195245.39979965202,0.0,189,0.0,0,194305.49793707748,1.0,0.0,628,0.0,3,0.0,0.0,0.0,114,1.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,1.0
3,125784.83719984665,720,1949,0,287,1,720,185216.8145154394,1.0,1955.0,1,1950,1.0,4,0.0,0,0.0,0.0,0.0,1.0,0,6627,214459.1079261725,0.0,0,1.0,0,213758.9794073611,0.0,0.0,0,0.0,6,0.0,0.0,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
7,331619.9617807369,1923,1992,750,564,2,1061,239751.77464930317,0.0,1992.0,2,1992,0.0,8,1.0,862,1.0,1.0,0.0,0.0,1,10186,167725.35766726418,1.0,674,0.0,39,163157.5084968204,1.0,1.0,76,0.0,5,1.0,0.0,0.0,240,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0
4,125784.83719984665,708,1940,420,0,0,708,97045.4484970136,0.0,0.0,1,1950,0.0,5,0.0,0,0.0,0.0,1.0,1.0,0,5330,214459.1079261725,0.0,280,0.0,0,213758.9794073611,0.0,0.0,140,0.0,7,0.0,0.0,0.0,164,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
8,224868.92407805694,1795,2006,1795,895,3,1795,185216.8145154394,0.0,2007.0,2,2007,0.0,7,1.0,0,1.0,1.0,0.0,0.0,1,9986,214459.1079261725,0.0,0,0.0,49,213758.9794073611,1.0,1.0,1795,1.0,5,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0,428.0,1.0,0.0,1.0,1.0
4,102250.27354713033,796,1922,796,0,0,796,97045.4484970136,1.0,0.0,1,1950,1.0,5,0.0,0,0.0,0.0,1.0,1.0,0,3636,117244.82832337871,0.0,0,0.0,0,110887.68546623585,0.0,0.0,796,0.0,4,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0
3,128741.58806723716,774,1931,544,0,0,774,97045.4484970136,1.0,0.0,1,2006,0.0,6,0.0,0,0.0,1.0,1.0,1.0,0,4270,149947.9506734463,0.0,544,0.0,0,149564.74839271925,0.0,1.0,0,0.0,6,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5,156763.32789581906,816,1982,816,264,1,816,185216.8145154394,0.0,1982.0,1,2008,0.0,5,1.0,0,0.0,1.0,1.0,0.0,1,6600,214459.1079261725,0.0,641,1.0,0,213758.9794073611,1.0,1.0,175,0.0,9,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
6,128687.62627009608,2792,1920,1510,520,2,1584,143562.47168821347,0.0,1920.0,2,1950,1.0,8,1.0,1208,0.0,0.0,0.0,0.0,2,10440,148550.43128682298,1.0,493,1.0,547,194305.49793707748,0.0,1.0,1017,0.0,7,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0
7,192705.45493488692,1632,1998,935,462,2,955,239751.77464930317,1.0,1998.0,2,1998,1.0,8,0.0,677,1.0,0.0,0.0,0.0,1,9084,214459.1079261725,1.0,0,0.0,28,213758.9794073611,1.0,0.0,935,0.0,5,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0
8,224868.92407805694,1588,2006,1588,825,3,1588,185216.8145154394,0.0,2006.0,2,2006,0.0,7,1.0,0,1.0,1.0,0.0,0.0,1,10000,214459.1079261725,1.0,0,0.0,45,213758.9794073611,1.0,1.0,1588,0.0,5,0.0,0.0,0.0,144,0.0,0.0,1.0,0.0,1.0,0.0,0,410.0,0.0,0.0,0.0,1.0
5,197852.95625689375,954,1976,911,576,2,954,169968.11025501642,1.0,1976.0,1,1976,1.0,6,0.0,0,0.0,0.0,1.0,1.0,0,10780,149947.9506734463,0.0,483,1.0,0,149564.74839271925,0.0,0.0,428,0.0,5,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
4,128741.58806723716,816,1938,816,288,1,816,185216.8145154394,1.0,1958.0,1,1958,1.0,3,0.0,0,0.0,0.0,1.0,0.0,1,8877,149947.9506734463,0.0,690,1.0,0,149564.74839271925,0.0,1.0,126,0.0,6,0.0,0.0,1.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,1.0
5,102250.27354713033,1360,1938,803,297,1,803,143562.47168821347,1.0,1951.0,1,1995,0.0,6,0.0,557,0.0,1.0,1.0,1.0,0,7200,148550.43128682298,0.0,0,1.0,65,149991.83282507706,0.0,1.0,803,0.0,6,0.0,0.0,1.0,0,1.0,0.0,1.0,0.0,0.0,1.0,1,0.0,0.0,1.0,0.0,0.0
5,108990.02322299722,1365,1970,765,440,2,765,139308.05304360864,1.0,1970.0,1,1970,1.0,7,0.0,600,0.0,0.0,1.0,1.0,0,2368,167725.35766726418,0.0,765,1.0,36,163157.5084968204,1.0,0.0,0,0.0,6,0.0,0.0,0.0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,312.0,0.0,1.0,0.0,0.0
6,188940.34317285073,1334,1977,1350,630,2,1334,185216.8145154394,1.0,1977.0,2,1977,1.0,6,0.0,0,0.0,0.0,0.0,0.0,1,9650,168202.02373979686,1.0,686,0.0,16,175988.14123661423,1.0,0.0,664,0.0,5,0.0,0.0,0.0,0,1.0,1.0,1.0,0.0,1.0,0.0,0,360.0,0.0,0.0,0.0,0.0
5,188940.34317285073,1656,1973,1656,506,2,1656,134435.21499605573,1.0,1973.0,2,1973,1.0,8,0.0,0,0.0,0.0,1.0,1.0,0,9246,168202.02373979686,0.0,0,1.0,211,175988.14123661423,0.0,0.0,1656,0.0,5,0.0,0.0,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,564.0,0.0,0.0,0.0,0.0
4,128687.62627009608,693,1941,693,0,0,693,97045.4484970136,1.0,0.0,1,1950,0.0,4,0.0,0,0.0,0.0,1.0,1.0,0,4118,148550.43128682298,0.0,0,0.0,20,149991.83282507706,0.0,0.0,693,0.0,4,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0
7,197852.95625689375,1861,2002,916,492,2,920,239751.77464930317,0.0,2002.0,2,2002,0.0,8,1.0,941,1.0,1.0,0.0,1.0,0,13450,214459.1079261725,1.0,700,0.0,91,213758.9794073611,0.0,1.0,216,0.0,5,1.0,0.0,0.0,146,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0
5,197852.95625689375,864,1972,864,288,1,864,185216.8145154394,1.0,1972.0,1,1972,1.0,5,0.0,0,0.0,0.0,1.0,1.0,0,9560,149947.9506734463,0.0,360,0.0,0,149564.74839271925,1.0,1.0,504,0.0,7,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
4,146002.31590615463,872,1971,858,480,4,872,185216.8145154394,1.0,1974.0,1,1971,1.0,5,0.0,0,0.0,0.0,1.0,1.0,0,8294,149947.9506734463,0.0,0,1.0,0,149564.74839271925,0.0,0.0,858,0.0,5,0.0,0.0,1.0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
6,186462.03991318255,1114,2003,1114,576,2,1114,185216.8145154394,1.0,2004.0,1,2004,0.0,6,0.0,0,1.0,1.0,0.0,1.0,0,13695,214459.1079261725,1.0,814,1.0,78,213758.9794073611,0.0,1.0,300,0.0,5,1.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
8,197852.95625689375,2169,2002,1284,647,2,1284,239751.77464930317,0.0,2002.0,2,2002,0.0,7,1.0,885,1.0,1.0,0.0,0.0,1,9375,214459.1079261725,1.0,0,0.0,87,213758.9794073611,1.0,1.0,1284,0.0,5,0.0,0.0,0.0,192,0.0,0.0,1.0,0.0,1.0,0.0,1,149.0,0.0,0.0,0.0,1.0
6,210053.6806690568,1913,1928,896,342,2,1172,143562.47168821347,1.0,1929.0,1,1950,1.0,9,0.0,741,0.0,0.0,1.0,0.0,1,7558,162009.0657984921,0.0,0,1.0,0,194305.49793707748,0.0,0.0,896,0.0,6,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0
7,197852.95625689375,1456,2006,728,440,2,728,239751.77464930317,0.0,2006.0,2,2006,0.0,8,1.0,728,1.0,1.0,0.0,0.0,1,11103,214459.1079261725,1.0,0,0.0,0,213758.9794073611,1.0,1.0,728,0.0,5,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0
4,128687.62627009608,960,1920,960,308,1,960,97045.4484970136,1.0,1997.0,1,1950,0.0,5,0.0,0,1.0,0.0,1.0,1.0,0,6000,149947.9506734463,0.0,250,1.0,0,149564.74839271925,0.0,0.0,710,0.0,4,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0
7,188940.34317285073,2156,1968,1568,508,2,2156,185216.8145154394,1.0,1968.0,2,2003,1.0,9,0.0,0,0.0,0.0,1.0,0.0,1,20781,167725.35766726418,0.0,297,0.0,80,194305.49793707748,1.0,0.0,1203,0.0,7,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,1.0
8,242600.8788102882,1776,2006,1732,712,3,1776,185216.8145154394,0.0,2006.0,2,2007,0.0,7,1.0,0,1.0,1.0,0.0,0.0,1,15306,214459.1079261725,0.0,80,0.0,0,213758.9794073611,1.0,1.0,1652,1.0,5,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,1.0,0.0,1.0,1.0
7,186462.03991318255,1494,1998,1482,514,2,1494,185216.8145154394,0.0,1998.0,2,1998,0.0,5,1.0,0,1.0,1.0,0.0,0.0,1,16196,214459.1079261725,1.0,1443,0.0,25,213758.9794073611,1.0,1.0,39,0.0,5,1.0,0.0,0.0,402,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
8,128687.62627009608,2358,1872,684,0,0,938,167004.51466870413,1.0,0.0,2,1987,1.0,8,0.0,1215,0.0,0.0,1.0,1.0,0,5250,149947.9506734463,0.0,259,0.0,54,149564.74839271925,0.0,0.0,425,0.0,5,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0
5,146002.31590615463,2634,1969,1248,968,4,1338,134435.21499605573,1.0,1969.0,2,1969,1.0,12,0.0,1296,0.0,0.0,1.0,1.0,0,11643,149947.9506734463,0.0,500,1.0,0,149564.74839271925,0.0,0.0,748,0.0,5,0.0,0.0,1.0,0,1.0,1.0,1.0,0.0,0.0,0.0,2,368.0,0.0,0.0,0.0,0.0
6,146002.31590615463,1716,1962,858,490,2,858,239751.77464930317,1.0,1962.0,1,1962,1.0,8,0.0,858,0.0,0.0,1.0,0.0,1,9247,167725.35766726418,0.0,319,0.0,84,163157.5084968204,1.0,1.0,539,0.0,6,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1,318.0,0.0,0.0,0.0,1.0
6,125784.83719984665,1176,1937,698,624,2,786,143562.47168821347,0.0,1999.0,1,2000,1.0,4,1.0,390,0.0,0.0,1.0,1.0,0,6000,149947.9506734463,0.0,0,1.0,0,149564.74839271925,0.0,0.0,698,0.0,9,0.0,0.0,1.0,210,0.0,1.0,1.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0
8,331619.9617807369,3238,1995,2033,666,3,2053,143562.47168821347,0.0,1996.0,2,1996,0.0,9,1.0,1185,1.0,1.0,0.0,0.0,1,14720,214459.1079261725,1.0,816,0.0,86,213758.9794073611,1.0,1.0,1217,0.0,5,1.0,1.0,0.0,283,0.0,0.0,0.0,0.0,0.0,0.0,1,579.0,0.0,0.0,0.0,0.0
7,197852.95625689375,1865,2000,992,839,3,992,239751.77464930317,0.0,2000.0,2,2000,0.0,7,1.0,873,1.0,1.0,0.0,0.0,1,10316,214459.1079261725,1.0,735,0.0,184,213758.9794073611,1.0,1.0,257,0.0,5,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0
7,188940.34317285073,1920,1968,570,487,2,1222,169968.11025501642,1.0,1968.0,3,1992,0.0,8,0.0,698,0.0,1.0,1.0,0.0,1,10192,149947.9506734463,0.0,0,0.0,98,149564.74839271925,1.0,0.0,570,0.0,6,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0,143.0,0.0,0.0,0.0,0.0
5,146002.31590615463,892,1966,864,264,1,892,185216.8145154394,1.0,1966.0,1,1966,1.0,5,0.0,0,0.0,0.0,1.0,1.0,0,9477,167725.35766726418,0.0,340,0.0,0,163157.5084968204,1.0,0.0,524,0.0,5,0.0,0.0,0.0,0,1.0,1.0,1.0,0.0,1.0,0.0,0,65.0,0.0,0.0,0.0,0.0
5,146002.31590615463,1078,1971,1078,500,2,1078,185216.8145154394,1.0,1971.0,1,2008,1.0,6,0.0,0,0.0,0.0,1.0,0.0,1,12537,214459.1079261725,0.0,734,0.0,0,213758.9794073611,1.0,1.0,344,0.0,6,1.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0
6,224868.92407805694,1573,2000,756,440,2,769,139308.05304360864,0.0,2000.0,2,2000,0.0,5,1.0,804,1.0,1.0,0.0,1.0,0,2117,149947.9506734463,1.0,378,1.0,32,149564.74839271925,0.0,1.0,378,0.0,5,1.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1,216.0,0.0,0.0,0.0,0.0
9,314535.49224090966,1980,2004,1980,770,3,1980,185216.8145154394,0.0,2004.0,2,2005,0.0,8,1.0,0,1.0,0.0,0.0,0.0,1,16737,214459.1079261725,0.0,1447,0.0,45,213758.9794073611,1.0,1.0,533,1.0,5,1.0,1.0,0.0,194,0.0,0.0,1.0,1.0,0.0,0.0,0,66.0,0.0,0.0,0.0,1.0
5,144065.93826119046,2601,1921,612,621,2,990,167004.51466870413,1.0,1998.0,3,1998,1.0,8,0.0,1611,0.0,0.0,1.0,1.0,0,9842,148550.43128682298,0.0,0,0.0,0,149564.74839271925,0.0,1.0,612,0.0,6,0.0,0.0,0.0,183,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0
7,305515.5921073443,1530,2005,1530,430,2,1530,185216.8145154394,0.0,2005.0,2,2005,0.0,7,1.0,0,1.0,1.0,0.0,0.0,1,16158,214459.1079261725,0.0,1274,0.0,36,213758.9794073611,1.0,1.0,256,1.0,5,0.0,1.0,0.0,168,0.0,0.0,0.0,0.0,0.0,0.0,0,16.0,0.0,0.0,0.0,1.0
4,146002.31590615463,1738,1920,715,368,1,1281,143562.47168821347,1.0,1920.0,2,2007,1.0,7,0.0,457,0.0,0.0,1.0,0.0,1,12513,214459.1079261725,0.0,0,1.0,0,213758.9794073611,1.0,0.0,715,0.0,4,0.0,0.0,0.0,55,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,1.0
6,192705.45493488692,1412,2006,616,432,2,616,239751.77464930317,1.0,2007.0,2,2007,0.0,6,0.0,796,1.0,1.0,0.0,0.0,1,8499,214459.1079261725,1.0,0,0.0,36,213758.9794073611,0.0,1.0,616,0.0,5,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0
7,224868.92407805694,1200,2005,600,480,2,520,139308.05304360864,0.0,2005.0,2,2005,0.0,4,1.0,600,1.0,1.0,0.0,1.0,0,3180,149947.9506734463,1.0,0,0.0,166,149564.74839271925,0.0,1.0,600,0.0,5,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0
7,224868.92407805694,1674,2000,814,663,2,814,239751.77464930317,0.0,2000.0,2,2000,0.0,7,1.0,860,1.0,1.0,0.0,1.0,0,7500,214459.1079261725,1.0,533,0.0,96,213758.9794073611,1.0,1.0,281,0.0,5,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0
7,197852.95625689375,1790,1999,873,588,2,882,239751.77464930317,0.0,1999.0,2,1999,0.0,7,1.0,908,1.0,1.0,0.0,1.0,0,9179,214459.1079261725,1.0,633,0.0,88,213758.9794073611,1.0,1.0,240,0.0,5,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1,158.0,0.0,0.0,0.0,0.0
5,103151.68859949737,1475,1977,757,336,1,925,139308.05304360864,1.0,1977.0,2,1977,1.0,6,0.0,550,1.0,0.0,1.0,0.0,1,2665,229287.87532444185,0.0,548,0.0,26,230871.94185146698,1.0,1.0,36,0.0,6,0.0,0.0,0.0,104,0.0,0.0,1.0,0.0,1.0,1.0,0,0.0,0.0,1.0,0.0,0.0
6,197852.95625689375,848,2003,848,420,2,848,200553.52721353355,0.0,2003.0,1,2004,0.0,4,1.0,0,1.0,1.0,0.0,1.0,0,4435,214459.1079261725,1.0,685,0.0,0,213758.9794073611,1.0,1.0,163,0.0,5,1.0,1.0,0.0,140,0.0,0.0,1.0,0.0,0.0,1.0,0,170.0,0.0,0.0,0.0,0.0
8,197852.95625689375,1668,2003,1657,502,2,1668,185216.8145154394,0.0,2003.0,2,2003,0.0,8,1.0,0,1.0,1.0,0.0,0.0,1,10635,214459.1079261725,1.0,370,0.0,262,213758.9794073611,1.0,1.0,315,0.0,5,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,171.0,0.0,0.0,0.0,0.0
4,128687.62627009608,1374,1920,840,338,1,840,143562.47168821347,0.0,1967.0,1,1950,1.0,6,0.0,534,1.0,0.0,1.0,1.0,0,5400,142965.19739547634,0.0,315,0.0,0,142965.19739547634,0.0,1.0,420,0.0,6,0.0,1.0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
6,146002.31590615463,1661,1955,992,377,1,1661,169968.11025501642,1.0,1955.0,1,1996,0.0,8,0.0,0,0.0,1.0,1.0,0.0,1,9600,117244.82832337871,0.0,831,0.0,28,110887.68546623585,0.0,0.0,161,0.0,6,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
7,197852.95625689375,2097,1998,1108,583,2,1108,239751.77464930317,1.0,1998.0,2,1998,0.0,8,0.0,989,1.0,1.0,0.0,0.0,1,9750,214459.1079261725,1.0,975,0.0,170,213758.9794073611,0.0,1.0,133,0.0,6,1.0,0.0,1.0,253,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0
10,331619.9617807369,2633,2001,2633,804,3,2633,185216.8145154394,0.0,2001.0,2,2002,0.0,8,0.0,0,1.0,0.0,0.0,0.0,2,11400,214459.1079261725,0.0,1282,0.0,140,213758.9794073611,1.0,1.0,1351,1.0,5,1.0,0.0,0.0,314,0.0,0.0,1.0,1.0,1.0,0.0,1,705.0,0.0,0.0,0.0,1.0
7,224868.92407805694,1958,2005,1026,936,3,1026,239751.77464930317,0.0,2005.0,2,2005,0.0,9,1.0,932,1.0,1.0,0.0,0.0,1,10625,229287.87532444185,1.0,0,0.0,210,230871.94185146698,1.0,1.0,1026,0.0,5,0.0,1.0,0.0,154,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,1.0
8,242600.8788102882,1571,2007,1571,722,3,1571,185216.8145154394,0.0,2007.0,2,2007,0.0,7,1.0,0,1.0,1.0,0.0,0.0,1,10991,214459.1079261725,1.0,0,0.0,36,213758.9794073611,1.0,1.0,1571,0.0,5,0.0,1.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0,80.0,1.0,0.0,1.0,1.0
6,144065.93826119046,790,1930,768,160,1,790,97045.4484970136,1.0,1925.0,1,1950,1.0,4,0.0,0,0.0,0.0,0.0,1.0,0,6292,148550.43128682298,1.0,384,1.0,141,149991.83282507706,0.0,0.0,384,0.0,5,0.0,0.0,1.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5,128741.58806723716,1604,1941,984,660,2,984,143562.47168821347,1.0,1977.0,2,1960,1.0,6,0.0,620,0.0,0.0,1.0,1.0,0,10998,148550.43128682298,0.0,408,1.0,68,149991.83282507706,0.0,1.0,156,0.0,5,0.0,0.0,1.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
6,108990.02322299722,987,1973,483,264,1,483,139308.05304360864,1.0,1973.0,1,1973,1.0,5,0.0,504,0.0,0.0,1.0,1.0,0,1953,167725.35766726418,0.0,309,1.0,0,163157.5084968204,0.0,0.0,174,0.0,5,0.0,0.0,1.0,72,1.0,1.0,1.0,0.0,0.0,1.0,1,408.0,0.0,0.0,0.0,0.0
3,128741.58806723716,864,1914,864,200,1,864,97045.4484970136,1.0,1938.0,1,1950,1.0,5,0.0,0,0.0,0.0,1.0,1.0,0,8212,156832.01462188712,0.0,203,1.0,0,163680.0151842674,0.0,0.0,661,0.0,3,0.0,0.0,1.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
6,146002.31590615463,2117,1970,1205,550,2,2117,185216.8145154394,1.0,1970.0,2,1970,1.0,7,0.0,0,0.0,0.0,1.0,0.0,2,12925,168202.02373979686,0.0,865,0.0,42,194305.49793707748,1.0,1.0,340,0.0,7,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,1.0
7,128687.62627009608,1762,1920,596,576,2,998,167004.51466870413,1.0,1989.0,1,1950,0.0,8,0.0,764,0.0,1.0,0.0,1.0,0,7200,148550.43128682298,0.0,0,1.0,0,149991.83282507706,0.0,1.0,596,0.0,7,0.0,0.0,1.0,36,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0,0.0,1.0,0.0,0.0
5,137381.63193054605,1416,1918,816,576,2,1416,97045.4484970136,1.0,2007.0,2,2007,0.0,7,0.0,0,0.0,1.0,1.0,1.0,0,25339,148550.43128682298,0.0,0,1.0,0,149991.83282507706,1.0,1.0,816,0.0,7,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
